"country","date","polity2","repress","groups","exclgrps","exclpop","activity","lngdppc","lnpop","grievSentL1","activityL1","allL1","relevantL1"
"Nigeria",2015-02-05,7,4,6,2,0.0299999993294477,8,7.87902299289366,19.020626316607,0.470965780838214,6,10.9547111944503,10.1429374301246
"Nigeria",2015-02-06,7,4,6,2,0.0299999993294477,1,7.87902299289366,19.020626316607,0.485889013779849,8,11.0371934598634,10.5206981670061
"Nigeria",2015-02-07,7,4,6,2,0.0299999993294477,5,7.87902299289366,19.020626316607,0.46561965154759,1,10.9238499698832,10.3507981312342
"Nigeria",2015-02-08,7,4,6,2,0.0299999993294477,5,7.87902299289366,19.020626316607,0.472682544108086,5,12.0039258611847,11.6718077900304
"Nigeria",2015-02-09,7,4,6,2,0.0299999993294477,29,7.87902299289366,19.020626316607,0.496923128443913,5,11.6476486471314,11.2552939831973
"Nigeria",2015-02-10,7,4,6,2,0.0299999993294477,13,7.87902299289366,19.020626316607,0.472546594682027,29,11.0289689453063,10.4332036229822
"Nigeria",2015-02-11,7,4,6,2,0.0299999993294477,11,7.87902299289366,19.020626316607,0.474228565407235,13,10.9534521668826,10.2521706465453
"Nigeria",2015-02-12,7,4,6,2,0.0299999993294477,12,7.87902299289366,19.020626316607,0.463181714720566,11,11.1124329728886,10.4921349580059
"Nigeria",2015-02-13,7,4,6,2,0.0299999993294477,1,7.87902299289366,19.020626316607,0.489621502016026,12,10.6103650395443,9.85392959368778
"Nigeria",2015-02-14,7,4,6,2,0.0299999993294477,11,7.87902299289366,19.020626316607,0.473593658195621,1,10.7318210056511,9.83638574899539
"Nigeria",2015-02-15,7,4,6,2,0.0299999993294477,14,7.87902299289366,19.020626316607,0.464805846380277,11,10.8875677654466,9.6067647354322
"Nigeria",2015-02-16,7,4,6,2,0.0299999993294477,23,7.87902299289366,19.020626316607,0.483492187670125,14,10.4855076225439,9.27930657644091
"Nigeria",2015-02-17,7,4,6,2,0.0299999993294477,15,7.87902299289366,19.020626316607,0.475227686570778,23,10.7699996318471,9.9143780353673
"Nigeria",2015-02-18,7,4,6,2,0.0299999993294477,8,7.87902299289366,19.020626316607,0.470282427083505,15,10.7096955253801,9.83322601949546
"Nigeria",2015-02-19,7,4,6,2,0.0299999993294477,18,7.87902299289366,19.020626316607,0.45979553736018,8,11.0899733464545,10.2160695331642
"Nigeria",2015-02-20,7,4,6,2,0.0299999993294477,12,7.87902299289366,19.020626316607,0.501233197278527,18,10.7257972209394,9.76105955940385
"Nigeria",2015-02-21,7,4,6,2,0.0299999993294477,2,7.87902299289366,19.020626316607,0.474065422653674,12,10.5965597302834,9.47047137534067
